Dataset,Imputer Strategy,Categorical Strategy,Feature Selection,Scaler,Classifier,Fold,Fold Accuracy,Error,Using_imputer,Using_cat,Training Time,Testing Time
algerian_forest_fires_46279,,,fastica,minmax,SVC(random_state=0),4,0.875,,,,0.0018415451049804688,0.0003986358642578125
algerian_forest_fires_46279,,,truncated_svd,minmax,SVC(random_state=0),0,0.8775510204081632,,,,0.0012812614440917969,0.0002601146697998047
algerian_forest_fires_46279,,,truncated_svd,minmax,SVC(random_state=0),1,0.8571428571428571,,,,0.0013778209686279297,0.00026226043701171875
algerian_forest_fires_46279,,,truncated_svd,minmax,SVC(random_state=0),2,0.8571428571428571,,,,0.0014486312866210938,0.000255584716796875
algerian_forest_fires_46279,,,truncated_svd,minmax,SVC(random_state=0),3,0.8958333333333334,,,,0.0014023780822753906,0.00025200843811035156
algerian_forest_fires_46279,,,truncated_svd,minmax,SVC(random_state=0),4,0.9166666666666666,,,,0.0014700889587402344,0.0002694129943847656
algerian_forest_fires_46279,,,select_percentile,minmax,SVC(random_state=0),0,0.9795918367346939,,,,0.0012061595916748047,0.00022292137145996094
algerian_forest_fires_46279,,,select_percentile,minmax,SVC(random_state=0),1,0.9795918367346939,,,,0.0012059211730957031,0.00022101402282714844
algerian_forest_fires_46279,,,select_percentile,minmax,SVC(random_state=0),2,0.9591836734693877,,,,0.001201629638671875,0.0002193450927734375
algerian_forest_fires_46279,,,select_percentile,minmax,SVC(random_state=0),3,0.9791666666666666,,,,0.0011782646179199219,0.00019693374633789062
algerian_forest_fires_46279,,,select_percentile,minmax,SVC(random_state=0),4,0.9583333333333334,,,,0.0012133121490478516,0.0001964569091796875
algerian_forest_fires_46279,,,generic_univariate,minmax,SVC(random_state=0),0,0.9591836734693877,,,,0.0011050701141357422,0.00020813941955566406
algerian_forest_fires_46279,,,generic_univariate,minmax,SVC(random_state=0),1,0.9795918367346939,,,,0.0011324882507324219,0.00019121170043945312
algerian_forest_fires_46279,,,generic_univariate,minmax,SVC(random_state=0),2,0.9591836734693877,,,,0.0011682510375976562,0.0001857280731201172
algerian_forest_fires_46279,,,generic_univariate,minmax,SVC(random_state=0),3,0.9583333333333334,,,,0.0012197494506835938,0.00018405914306640625
algerian_forest_fires_46279,,,generic_univariate,minmax,SVC(random_state=0),4,0.9583333333333334,,,,0.0012083053588867188,0.0001952648162841797
algerian_forest_fires_46279,,,polynomial_features,minmax,SVC(random_state=0),0,0.9183673469387755,,,,0.0019428730010986328,0.000415802001953125
algerian_forest_fires_46279,,,polynomial_features,minmax,SVC(random_state=0),1,0.9387755102040817,,,,0.0017733573913574219,0.00044345855712890625
algerian_forest_fires_46279,,,polynomial_features,minmax,SVC(random_state=0),2,0.8979591836734694,,,,0.0022385120391845703,0.0004086494445800781
